2024-03-27 22:47:02,352 INFO    StreamThr :21988 [internal.py:wandb_internal():86] W&B internal server running at pid: 21988, started at: 2024-03-27 22:47:02.352070
2024-03-27 22:47:02,354 DEBUG   HandlerThread:21988 [handler.py:handle_request():146] handle_request: status
2024-03-27 22:47:02,354 INFO    WriterThread:21988 [datastore.py:open_for_write():87] open: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_224702-vl6m7bbr\run-vl6m7bbr.wandb
2024-03-27 22:47:02,356 DEBUG   SenderThread:21988 [sender.py:send():379] send: header
2024-03-27 22:47:02,374 DEBUG   SenderThread:21988 [sender.py:send():379] send: run
2024-03-27 22:47:02,905 INFO    SenderThread:21988 [dir_watcher.py:__init__():211] watching files in: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_224702-vl6m7bbr\files
2024-03-27 22:47:02,905 INFO    SenderThread:21988 [sender.py:_start_run_threads():1124] run started: vl6m7bbr with start time 1711576022.35207
2024-03-27 22:47:02,911 DEBUG   HandlerThread:21988 [handler.py:handle_request():146] handle_request: check_version
2024-03-27 22:47:02,911 DEBUG   SenderThread:21988 [sender.py:send_request():406] send_request: check_version
2024-03-27 22:47:03,188 DEBUG   HandlerThread:21988 [handler.py:handle_request():146] handle_request: run_start
2024-03-27 22:47:03,205 DEBUG   HandlerThread:21988 [system_info.py:__init__():26] System info init
2024-03-27 22:47:03,205 DEBUG   HandlerThread:21988 [system_info.py:__init__():41] System info init done
2024-03-27 22:47:03,205 INFO    HandlerThread:21988 [system_monitor.py:start():194] Starting system monitor
2024-03-27 22:47:03,205 INFO    SystemMonitor:21988 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-27 22:47:03,205 INFO    HandlerThread:21988 [system_monitor.py:probe():214] Collecting system info
2024-03-27 22:47:03,208 INFO    SystemMonitor:21988 [interfaces.py:start():190] Started cpu monitoring
2024-03-27 22:47:03,208 INFO    SystemMonitor:21988 [interfaces.py:start():190] Started disk monitoring
2024-03-27 22:47:03,209 INFO    SystemMonitor:21988 [interfaces.py:start():190] Started gpu monitoring
2024-03-27 22:47:03,212 INFO    SystemMonitor:21988 [interfaces.py:start():190] Started memory monitoring
2024-03-27 22:47:03,219 INFO    SystemMonitor:21988 [interfaces.py:start():190] Started network monitoring
2024-03-27 22:47:03,226 DEBUG   HandlerThread:21988 [system_info.py:probe():150] Probing system
2024-03-27 22:47:03,227 DEBUG   HandlerThread:21988 [system_info.py:_probe_git():135] Probing git
2024-03-27 22:47:03,263 DEBUG   HandlerThread:21988 [system_info.py:_probe_git():143] Probing git done
2024-03-27 22:47:03,263 DEBUG   HandlerThread:21988 [system_info.py:probe():198] Probing system done
2024-03-27 22:47:03,263 DEBUG   HandlerThread:21988 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.8', 'heartbeatAt': '2024-03-27T21:47:03.226275', 'startedAt': '2024-03-27T21:47:02.347616', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\Alvaro\\Desktop\\CNN_Project\\src_gpu\\runrunner.py', 'codePathLocal': 'src_gpu\\runrunner.py', 'codePath': 'src_gpu\\runrunner.py', 'git': {'remote': 'https://github.com/Lawrence4U/CNN_Project.git', 'commit': '670f6800428e9f329e476e7ad6310bc55d497e19'}, 'email': 'allorenzocastro@gmail.com', 'root': 'C:/Users/Alvaro/Desktop/CNN_Project', 'host': 'DESKTOP-8NE16ID', 'username': 'Alvaro', 'executable': 'c:\\Users\\Alvaro\\Desktop\\CNN_Project\\venv\\Scripts\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 4701.0, 'min': 0.0, 'max': 4701.0}, 'cpu_freq_per_core': [{'current': 4701.0, 'min': 0.0, 'max': 4701.0}], 'disk': {'/': {'total': 930.7434501647949, 'used': 382.30017471313477}}, 'gpu': 'NVIDIA GeForce RTX 4070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070', 'memory_total': 12878610432}], 'memory': {'total': 31.188552856445312}}
2024-03-27 22:47:03,263 INFO    HandlerThread:21988 [system_monitor.py:probe():224] Finished collecting system info
2024-03-27 22:47:03,263 INFO    HandlerThread:21988 [system_monitor.py:probe():227] Publishing system info
2024-03-27 22:47:03,264 INFO    HandlerThread:21988 [system_monitor.py:probe():229] Finished publishing system info
2024-03-27 22:47:03,266 DEBUG   SenderThread:21988 [sender.py:send():379] send: files
2024-03-27 22:47:03,266 INFO    SenderThread:21988 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-03-27 22:47:03,311 DEBUG   HandlerThread:21988 [handler.py:handle_request():146] handle_request: python_packages
2024-03-27 22:47:03,311 DEBUG   SenderThread:21988 [sender.py:send_request():406] send_request: python_packages
2024-03-27 22:47:03,311 DEBUG   HandlerThread:21988 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 22:47:03,312 DEBUG   SenderThread:21988 [sender.py:send_request():406] send_request: stop_status
2024-03-27 22:47:03,313 DEBUG   HandlerThread:21988 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 22:47:03,689 DEBUG   SenderThread:21988 [sender.py:send():379] send: telemetry
2024-03-27 22:47:03,690 DEBUG   SenderThread:21988 [sender.py:send():379] send: exit
2024-03-27 22:47:03,690 INFO    SenderThread:21988 [sender.py:send_exit():586] handling exit code: 1
2024-03-27 22:47:03,691 INFO    SenderThread:21988 [sender.py:send_exit():588] handling runtime: 0
2024-03-27 22:47:03,691 INFO    SenderThread:21988 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-27 22:47:03,691 INFO    SenderThread:21988 [sender.py:send_exit():594] send defer
2024-03-27 22:47:03,691 DEBUG   HandlerThread:21988 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:47:03,691 INFO    HandlerThread:21988 [handler.py:handle_request_defer():172] handle defer: 0
